ENTREZ.ID	GENE.NAME	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94
10423	CDIPT	0	0	0	0	0	0	0	0	0	0	0.158585837592473	0	0	0	0	0	0	0	0.0942793725652098	0	0	0.109795804349518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637338985492798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55349	CHDH	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154661	RUNDC3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36263539024656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224331675922384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413032933831055	0	0	0	0	0	0
1455	CSNK1G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249026819532092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290300634669855	0	0	0	0	0	0	0	0	0	0.364893115348918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0957794304491348	0	0	0	0	0	0
10120	ACTR1B	0	0	0	0	0.135360157319083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106093938640147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297214984125192	0.0907042839929362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195520357919733	0.175106278002909	0
118	ADD1	0	0	0	0	0.0968532484105846	0	0	0	0	0	0.0566805805756318	0	0	0	0	0.158569315763298	0	0	0	0	0	0	0	0.0587049007225918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0823830796905191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25374883725283	0.0865126467656078	0	0	0.108455694178998	0.0980916966399392	0
11004	KIF2C	0	0	0	0	0.260996528664833	0	0.297851553987409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101339920622628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33981199672513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1291	COL6A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526892238490985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473107761509015
23317	DNAJC13	0	0	0	0	0	0	0.126107273410729	0	0	0	0.201907833448646	0	0	0	0	0.241218763449354	0	0	0	0	0	0	0	0	0	0.200825075316383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229941054374888
11253	MAN1B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2745	GLRX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126374	WTIP	0	0.178952911520621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33898007573752	0	0	0	0	0	0	0	0	0	0.262963431899538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219103580842321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23205	ACSBG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11033	ADAP1	0	0	0	0	0	0	0	0	0	0	0.0981749771994913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1654573668666	0.177538795572673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441075037364965	0	0	0	0	0.117753822996271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1622	DBI	0	0	0	0	0	0	0	0	0	0.214445781377407	0.0875872396055039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134436492215834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281699973324404	0	0.0842442765710696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197586236905782	0	0	0	0	0
11258	DCTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155528606926099	0.131927826436219	0.0964258802865405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250161796499396	0.365955889851747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22820	COPG1	0	0	0	0	0	0	0.0905446391299369	0	0	0	0	0	0	0	0	0.310894629709671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07597388923984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168771634286812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35381520763374	0	0	0	0	0
3155	HMGCL	0	0.186969196296629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681517126984065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131513676719306	0	0	0	0	0	0	0	0	0
282991	BLOC1S2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513098373729167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699680530797773	0	0	0	0	0	0	0.0502841659111421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170099783814243	0	0	0	0	0	0	0	0.196549623465671	0	0	0	0	0	0	0	0	0
1152	CKB	0	0	0	0	0.133999019199289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120858131551622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424712954627607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320429894621482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3611	ILK	0	0	0	0	0.0588998618217905	0	0	0	0	0	0	0	0	0	0	0.0666157017851166	0	0	0	0	0	0	0	0	0	0.0587521765347093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181253345384314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450068177467184	0.0842308839368157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10017985307007	0
3628	INPP1	0	0	0	0	0.34741322701321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29640025514322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35618651784357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64837	KLC2	0	0	0	0	0	0	0.0771521596793208	0	0	0	0	0	0	0	0	0.152721684774077	0	0	0	0	0	0	0	0.15117138358425	0	0	0.13516805494635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377426865902776	0.106359851113226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3792	KEL	0	0	0	0	0	0	0	0	0	0	0.310352507292936	0	0	0	0	0	0	0	0	0.262260671688638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427386821018426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2823	GPM6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567567420306596	0	0	0	0	0	0	0.432432579693404	0	0
10857	PGRMC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785194073502564	0	0	0	0.0788939178490205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0572154612862276	0	0	0	0	0	0	0	0.0786965473621883	0
1211	CLTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266016759417286	0	0	0	0	0	0	0	0	0	0	0.294144256347979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112560249713396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32727873452134	0	0	0	0	0
79137	RETREG2	0	0	0	0	0.573978249429925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426021750570075	0	0	0	0	0
79567	RIPOR1	0	0	0	0	0	0	0.518638324091189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481361675908811	0	0	0	0	0
5909	RAP1GAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0893804823689018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0797874115134302	0	0	0	0	0	0	0	0.0950555314019209	0	0.116073128878947	0.101643741816067	0	0.0953075618899104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249430108249918	0.173322033880905	0	0	0	0	0
5606	MAP2K3	0	0	0	0	0.0369531349896642	0	0	0	0	0	0	0	0	0	0	0.0565982493003934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537969848764516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0576327005800401	0	0	0	0	0	0	0	0	0	0.733133800857171	0	0	0	0	0	0	0	0	0	0.0244444889414935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374406404547865	0	0
4726	NDUFS6	0	0.113282999641117	0	0	0	0	0	0	0	0	0.0596151010615065	0	0	0	0	0.126944396200372	0	0	0.510492059069822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991109003827687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0905545436444142	0
6885	MAP3K7	0	0	0	0	0.107339715790372	0	0.0496600967745017	0	0	0	0	0	0	0	0	0.229999700235562	0	0	0.0526086588440227	0	0	0	0	0	0	0	0.130134824820627	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041592315752753	0	0	0	0	0	0	0.0478564042695679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198854010436414	0	0	0	0	0	0	0.0527382822575359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0490439326195426	0	0	0	0.0401720581991009	0
440193	CCDC88C	0	0	0	0.158569331432243	0	0	0	0	0	0	0	0	0	0	0	0.17032310254365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262612613630458	0	0	0	0	0	0	0	0	0	0	0	0.23057276002347	0	0	0	0	0	0	0	0	0	0	0	0.177922192370179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10939	AFG3L2	0	0.0975369250894046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46391483012845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0830519397390374	0	0	0	0	0	0	0	0.0742015959196448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281294709123463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23224	SYNE2	0	0.0255097835137386	0	0	0	0	0.102417152373022	0	0	0	0	0	0	0	0	0.025955037468776	0	0	0	0	0	0	0	0	0.0981398834304746	0	0.123173605328893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555766028309742	0.0629198584512906	0	0	0	0	0	0.118201706910908	0	0	0	0.121345961698584	0	0	0	0	0	0.0320245628642798	0	0.0826440466278102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0721346794338052	0	0	0.0432539550374688	0.036703164029975	0
4232	MEST	0	0	0	0.0584688477297782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146838408258213	0	0	0	0	0	0.0832288405231274	0	0	0.1807781805237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12668262425038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122088203169549	0	0	0	0	0	0	0	0.17887646575409	0	0	0	0.103038429791163	0	0	0	0	0
22920	KIFAP3	0	0.065534675145208	0	0	0.0674882140185714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0780663927018378	0	0	0	0	0	0	0.154433485046338	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928787859578838	0	0.061022224476083	0	0	0	0	0	0.0748880716631138	0	0	0	0	0.0912412906894822	0.0662317369358078	0	0.0463207634309476	0	0	0	0	0.0808544134719699	0	0	0	0	0.0419244519948781	0	0	0	0	0	0	0	0	0	0.0791154944678785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5297	PI4KA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213897427801047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175007197451638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611095374747315	0	0	0	0	0	0
4695	NDUFA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360837038327722	0.639162961672278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127281	PRXL2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345684105846006	0.347408341700896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306907552453098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23589	CARHSP1	0	0	0	0	0.141310889298013	0	0	0	0	0	0.158460254661695	0	0	0	0	0	0	0	0	0	0	0	0	0.227688019837356	0	0	0.164863000934179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307677835268757	0	0	0	0	0	0
4650	MYO9B	0	0	0	0	0	0	0.31685323507021	0	0	0	0.114680777708248	0	0	0	0	0.221432813452854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232935816749106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114097357019582	0	0
23258	DENND5A	0	0	0	0	0.186973709613105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533290150532357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279736139854538	0
3280	HES1	0	0.142987594559725	0	0	0	0	0	0	0	0.127178139807802	0	0	0	0	0	0	0	0	0	0.246045149980064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0803153030567417	0	0	0	0	0	0	0.266830885125135	0	0	0	0	0	0	0	0	0	0	0	0.136642927470532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10890	RAB10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891885180295229	0	0	0	0	0	0	0	0.116275145477358	0	0	0.0693688909595187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203418323515021	0	0	0	0.284930380739333	0.236818741279246	0
5162	PDHB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814895605385903	0	0	0.199518973488869	0.306066670033512	0	0	0	0.248999096974889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0886753052516771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0752503937124618	0
51109	RDH11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458333333333333	0	0	0.541666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22980	TCF25	0	0	0	0	0	0	0	0	0	0	0.119724298153669	0	0	0	0	0.353329431035969	0	0	0	0	0	0	0	0	0	0	0.254010518052663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272935752757699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58525	WIZ	0	0	0	0	0	0	0.10330437718388	0	0	0	0.625939055383296	0	0	0	0	0	0	0	0	0	0	0	0	0.10330437718388	0	0	0.167452190248944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51617	NSG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273093388054998	0.247309646230584	0	0.479596965714418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10575	CCT4	0	0	0	0	0.0968841640108508	0	0	0	0	0.0681616355584347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63039101707627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102010322496062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102552860858383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	ATP5PF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303388592854659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290972476525087	0	0	0	0	0	0.0589836942061026	0	0	0	0	0	0	0.0725500907872564	0	0	0	0	0	0	0	0	0	0	0	0.141997036695246	0	0	0	0	0	0	0	0	0	0	0.132108108931649	0	0	0	0	0	0	0	0	0
871	SERPINH1	0	0	0	0	0	0	0	0	0	0	0.129433934164761	0	0	0	0	0	0	0.338189386806049	0.0376299506139626	0.0677499087223044	0	0	0	0.0536436614846557	0.131797065662292	0	0.0811079190607045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0717027133496032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887454601356675	0
129285	PPP1R21	0	0	0	0.178660594493837	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171423126814324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32747751712877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146563073437758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17587568812531	0	0
22870	PPP6R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0462046633728346	0	0	0	0	0	0	0	0.030128451197213	0	0.100862670315473	0.112396654985533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445002703584003	0	0.14597908953197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0827591828984897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366665841144834	0	0	0	0	0
53358	SHC3	0	0.0616563504630296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364423492154887	0.0302919725541001	0	0.673388033203781	0.0258665611055132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312384242598724	0	0	0	0.0365347152247973	0	0	0	0	0	0	0	0.0239911712489804	0.0805904227244374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116987	AGAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160709475266195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180383802866825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156376628716451	0.50253009315053	0	0	0	0	0
523	ATP6V1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234393411461998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41284275053517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212536897542142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14022694046069	0
1974	EIF4A2	0	0	0	0	0.244158631381544	0	0	0	0	0	0	0	0	0	0	0.226938004717683	0	0	0	0	0	0	0	0.129260183587093	0	0	0.162067296261262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237575884052418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
